,gene_name,centrality,rank
7712,Sfrp1,0.4690031084796283,8608
7713,Sfrp2,0.44973423182337535,9016
7714,Sfrp4,0.5284845446348454,7242
7715,Sfrp5,0.5841095085237482,5887
7770,Shh,0.5522379388186675,6657
8029,Slit1,0.4766441096661476,8440
8030,Slit2,0.5785148542985364,6011
8031,Slit3,0.7878539422180649,2039
8066,Smc3,0.5387914688111496,6977
8086,Smoc1,0.8440358948345476,1269
8087,Smoc2,0.44333729425151414,9121
8094,Smpdl3a,0.7175846191305505,3125
8095,Smpdl3b,0.47203489576409857,8536
8111,Snca,0.7029125350100337,3405
8174,Sod3,0.6103678618655313,5291
8181,Sord,0.43306033361960083,9293
8182,Sorl1,0.5696267806891091,6226
8186,Sostdc1,0.4005123495698366,9730
8213,Sparc,0.569575124638477,6228
8214,Sparcl1,0.5786824958178552,6008
8218,Spata6,0.5188190837878891,7475
8238,Spink4,0.3633139626232184,9944
8239,Spint1,0.547046280047123,6783
8243,Spns2,0.5902205976423093,5746
8244,Spock1,0.4954371079373278,8038
8245,Spock2,0.6459053885919647,4496
8246,Spock3,0.49846370387809513,7966
8247,Spon1,0.5452129440217037,6829
8249,Spp1,0.8327945955172916,1428
8250,Spp2,0.439713956741004,9187
8253,Sppl3,0.5611719562103736,6429
8292,Srgn,0.8753592394281369,878
8304,Srpx2,0.4846927891511145,8276
8337,Sst,0.487966969200001,8197
8347,St3gal1,0.581429255211031,5950
8348,St3gal2,0.65325647646875,4352
8354,St6gal1,0.785279104815257,2072
8396,Stc1,0.4144471260527171,9571
8397,Stc2,0.8121354125934751,1704
8540,Tac1,0.4003395955229245,9735
8644,Tcn2,0.3946494676326644,9775
8669,Tek,0.8009937659356634,1859
8675,Tenm1,0.4189942394078844,9503
8704,Tfpi,0.5575657774136313,6525
8709,Tgfa,0.6422648747322732,4558
8710,Tgfb1,0.8664322234898277,980
8712,Tgfb2,0.46088385167702606,8797
8713,Tgfb3,0.7744923932892531,2223
8714,Tgfbi,0.741294906195028,2708
8717,Tgfbr3,0.6365213400260383,4678
8732,Thbs4,0.7249146013403798,2977
8742,Thpo,0.6323278065391563,4767
8773,Timp1,0.9269567103674116,345
8774,Timp2,0.7115259364287142,3239
8775,Timp3,0.8454312866260625,1251
8776,Timp4,0.857794293513331,1088
8777,Tinagl1,0.6336712289892195,4734
8797,Tll1,0.4264436084142013,9388
8832,Tmed4,0.8437192759038907,1272
8954,Tnc,0.6941203654485181,3567
8960,Tnfrsf11b,0.546520896721748,6793
8963,Tnfrsf18,0.40796085526181697,9651
8964,Tnfrsf19,0.5798056030899965,5980
8968,Tnfrsf22,0.43256927435267145,9303
8971,Tnfsf13b,0.6051813965080385,5401
9018,Tor1b,0.5179216798668673,7495
9019,Tor2a,0.7143686616369156,3190
9049,Tpsb2,0.437035508712817,9235
9082,Trem2,0.9511383798146913,159
9085,Trh,0.44369620709836644,9113
9172,Tshb,0.5054045479751824,7802
9174,Tsku,0.7882621984030379,2036
9232,Ttr,0.3769163176041821,9891
9235,Tub,0.5181686762989172,7488
9253,Tuft1,0.4488287946957971,9029
9255,Tulp1,0.47139154495668856,8556
9256,Tulp3,0.5647614102674561,6334
9263,Twsg1,0.6309121008551987,4803
9269,Txndc16,0.42583347347301514,9402
9369,Ucn,0.4370409826941562,9234
9479,Vash2,0.619974625705294,5075
9489,Vcan,0.6559389485264727,4294
9496,Vegfa,0.8740574570538174,884
9497,Vegfb,0.9370629651652561,256
9498,Vegfc,0.4527067722207135,8962
9505,Vip,0.4720275881143143,8538
9509,Vit,0.5837553837719742,5893
9545,Vstm2a,0.34837888846657317,9981
9550,Vtn,0.4404852569897131,9174
9551,Vwa1,0.7944290883087834,1945
9553,Vwa8,0.5634315213434314,6371
9555,Vwf,0.7034546508117391,3390
9605,Wfdc1,0.7243704708738966,2982
9606,Wfdc18,0.415085578459867,9568
9607,Wfdc2,0.49433203635127665,8061
9609,Wif1,0.7101968203146057,3264
9618,Wnt10a,0.37125874974125733,9920
9619,Wnt11,0.5819189692057025,5942
9620,Wnt16,0.43375386265577764,9280
9621,Wnt2,0.532287652229391,7140
9622,Wnt2b,0.4927005750893582,8090
9623,Wnt3,0.5858536435966535,5844
9624,Wnt4,0.47052653448992726,8576
9625,Wnt5a,0.7299932978726293,2877
9626,Wnt5b,0.6709331336543672,4000
9627,Wnt6,0.4722969243260092,8532
9628,Wnt7a,0.406706062101291,9666
9629,Wnt7b,0.44062002364827857,9172
9630,Wnt9a,0.5828185720554419,5912
9631,Wnt9b,0.6364339405101852,4679
9646,Xdh,0.6663362961799648,4075
